name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
calais,2023-03-13,14.5,10.1,12.9,14.5,10.1,12.9,8.6,75.8,0.73,100,8.33,rain,0,0,93.8,56.4,229.1,995.2,87.3,16.9,107.2,9.3,4,10,2023-03-13T07:11:43,2023-03-13T18:53:30,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-03-14,10.3,4.3,6.9,10.3,-1.2,3.1,3.9,81.8,5.32,100,50,rain,0,0,71.4,44.1,275.5,1001.4,88.7,18,69.2,6.1,4,10,2023-03-14T07:09:30,2023-03-14T18:55:11,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-03-15,9.1,2.5,6.5,7.1,0,4.2,1.3,70.7,0.189,100,12.5,rain,0,0,44.7,29,234.6,1016.9,83.8,20.7,107.5,9.6,5,10,2023-03-15T07:07:16,2023-03-15T18:56:51,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-03-16,15,6.7,10.7,15,3.8,9.3,4.8,67.8,0.205,100,12.5,rain,0,0,46.4,28.9,177.3,1009.8,98.7,19.9,90.3,7.7,5,10,2023-03-16T07:05:03,2023-03-16T18:58:31,0.81,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-03-17,14.5,9.2,11.5,14.5,8.4,11.3,7.4,77,1.918,100,37.5,rain,0,0,43.8,28.1,198.1,1005.9,92.9,19,31.1,2.7,1,10,2023-03-17T07:02:49,2023-03-17T19:00:11,0.85,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-03-18,13.1,7.5,10.4,13.1,5.4,9.3,8.4,88.3,2.469,100,45.83,rain,0,0,54.5,30.7,196.2,1008.1,85.8,19.2,67.5,5.8,3,10,2023-03-18T07:00:34,2023-03-18T19:01:51,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-03-19,10.2,6.8,8.5,10.2,3.2,6.1,6.1,85.7,0.341,100,20.83,rain,0,0,41.9,26.7,273.5,1015.5,93,16.2,123.8,10.8,6,10,2023-03-19T06:58:20,2023-03-19T19:03:31,0.92,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-03-20,11.6,5.9,8.9,11.6,3.5,7.1,7.1,88.4,0.033,100,16.67,rain,0,0,57.9,34.1,224.5,1018.8,98.1,17.7,63.8,5.5,2,10,2023-03-20T06:56:06,2023-03-20T19:05:10,0.96,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-03-21,13,8.9,10.4,13,6.4,9.6,8,85.2,1.36,100,33.33,rain,0,0,62,40.8,220.5,1012.4,88.3,18.1,62.4,5.5,3,10,2023-03-21T06:53:51,2023-03-21T19:06:50,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,D8013,06400099999,07010099999,07003099999"
calais,2023-03-22,13,8.8,11.4,13,6.8,11.3,8.7,84.2,1.525,100,29.17,rain,0,0,64.2,39.3,211.7,1004.5,98.3,17.3,40.3,3.4,2,10,2023-03-22T06:51:36,2023-03-22T19:08:29,0.02,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,D8013,06400099999,07010099999,07003099999"
calais,2023-03-23,16,9.8,12.7,16,6.1,12.5,9.1,79.7,5.46,100,45.83,rain,0,0,70.9,46.2,219.8,1000.8,90.1,16.7,113.7,9.8,5,10,2023-03-23T06:49:22,2023-03-23T19:10:08,0.06,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-03-24,13.2,9.4,11,13.2,5.4,10,7.6,80.3,4.013,100,25,rain,0,0,86.6,51.3,234.7,1000.9,88.7,18.4,119.5,10.3,8,10,2023-03-24T06:47:07,2023-03-24T19:11:47,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,C1037,03797035047,07009099999,D8013,06400099999,07010099999,07003099999"
calais,2023-03-25,12.9,9.1,10.3,12.9,4.7,8.2,6.9,79.8,0.196,100,8.33,rain,0,0,85.1,57.1,245.1,1005.4,95.7,13.6,100.3,8.8,6,10,2023-03-25T06:44:52,2023-03-25T19:13:25,0.12,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-03-26,8.9,6.1,7.6,7.7,1.9,4.7,5.5,86.6,5.671,100,62.5,rain,0,0,53.8,36.5,39.2,1005.7,97.8,15.9,54.8,4.5,2,10,2023-03-26T07:42:38,2023-03-26T20:15:04,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-03-27,8.3,2.8,6.1,5.5,0.3,2.7,0.2,66.6,0.129,100,12.5,rain,0,0,55.2,27.4,346.3,1024.2,44.4,20.5,168.7,14.6,6,10,2023-03-27T07:40:23,2023-03-27T20:16:43,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-03-28,8.8,0.4,5.4,5.7,-2.7,2.2,0.6,71.5,0.413,100,20.83,rain,0,0,44.1,25.3,176.9,1022.8,87.5,20.5,45.6,3.9,2,10,2023-03-28T07:38:09,2023-03-28T20:18:21,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-03-29,17.9,8.4,12.4,17.9,6.1,11.4,8.1,76.9,0.009,100,4.17,rain,0,0,40.9,22.3,206.9,1012.1,95,17,65.5,5.5,3,10,2023-03-29T07:35:54,2023-03-29T20:20:00,0.25,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-03-30,15.2,10.8,12.4,15.2,10.8,12.4,9.2,81.3,0.059,100,20.83,rain,0,0,72.5,49.6,238.1,1006.6,96.5,15.6,105.5,9.2,5,10,2023-03-30T07:33:40,2023-03-30T20:21:38,0.28,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-03-31,11.8,10,10.7,11.8,10,10.7,8.7,87.4,7.716,100,75,rain,0,0,102.9,61.1,229.2,993.2,99.9,10.1,66.6,6,3,10,2023-03-31T07:31:26,2023-03-31T20:23:17,0.31,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-04-01,9.8,7.9,9,6.7,3.7,5.4,8,93.2,5.629,100,83.33,rain,0,0,60.6,40.5,309.8,1003,100,14.3,41.8,3.5,2,10,2023-04-01T07:29:12,2023-04-01T20:24:55,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,E4195,07003099999"
calais,2023-04-02,7.8,6.6,7.3,3.4,2.1,3,4.1,80.5,0.222,100,20.83,rain,0,0,57.1,34.9,22.4,1022.2,96.1,17.4,156.3,13.4,6,10,2023-04-02T07:26:59,2023-04-02T20:26:33,0.38,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-04-03,9.7,1.5,6.5,6.7,-2.1,3,1,69.9,0,0,0,,0,0,47.5,34.1,66.9,1029.5,26.3,19.9,190.8,16.7,7,10,2023-04-03T07:24:46,2023-04-03T20:28:11,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-04-04,9.6,-0.6,5,6.9,-2.9,2.2,-0.7,68.2,0,0,0,,0,0,34.2,22,74.3,1028,11.4,20.3,195.4,16.8,7,10,2023-04-04T07:22:33,2023-04-04T20:29:49,0.44,Clear,Clear conditions throughout the day.,clear-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-04-05,12.7,-1.6,6.2,12.7,-3.6,5.2,1,72.1,0.184,100,4.17,rain,0,0,33.9,21.2,225.9,1022.5,50.6,14.2,184.3,16.1,7,10,2023-04-05T07:20:21,2023-04-05T20:31:28,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-04-06,13.1,7.6,9.5,13.1,5,8,7.8,89.4,2.855,100,75,rain,0,0,49.9,30.6,236.8,1015,99.1,13.2,95.2,8.2,5,10,2023-04-06T07:18:08,2023-04-06T20:33:06,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-04-07,11.3,5.9,8.8,11.3,3.7,7,5.9,82.6,0.176,100,4.17,rain,0,0,32.9,21.6,354.3,1020,58.4,20.4,205.2,17.6,7,10,2023-04-07T07:15:57,2023-04-07T20:34:44,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-04-08,10.8,3,7.2,10.8,1.7,6.2,5.5,89.4,0,0,0,rain,0,0,27,17.8,17.8,1025.7,71.4,15.6,85,7.5,3,10,2023-04-08T07:13:45,2023-04-08T20:36:22,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,D8013,06400099999,07010099999,07003099999"
calais,2023-04-09,14.7,4.6,8.7,14.7,2.9,7.9,7,89.9,0.012,100,8.33,rain,0,0,30.7,15.9,109.6,1023.1,63.9,3.5,175.1,15.1,7,10,2023-04-09T07:11:35,2023-04-09T20:38:00,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07002099999,C9694,03797035047,07009099999,D8013,06400099999,07010099999,E4195,07003099999"
calais,2023-04-10,12.5,9.9,11.4,12.5,8,11.3,7.8,79.2,1.305,100,25,rain,0,0,67,42.8,212,1013.6,91.8,16.5,68.2,5.9,4,10,2023-04-10T07:09:25,2023-04-10T20:39:38,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"07002099999,C9694,03797035047,07009099999,D8013,06400099999,07010099999,07003099999"
calais,2023-04-11,12.5,7.8,9.7,12.5,4.1,7.5,5.9,77.4,0.423,100,29.17,rain,0,0,61.5,36.3,237.5,1012.2,66.2,17,160.8,13.9,6,10,2023-04-11T07:07:15,2023-04-11T20:41:16,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-04-12,11.5,6.8,9.4,11.5,1.6,6.8,5.6,78.5,6.881,100,66.67,rain,0,0,86.1,51.2,225.9,997.4,91.6,17.2,123.9,10.7,6,10,2023-04-12T07:05:06,2023-04-12T20:42:54,0.72,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,D8013,06400099999,07010099999,07003099999"
calais,2023-04-13,12.2,7.6,9.4,12.2,2.9,6.8,4,70,0.521,100,12.5,rain,0,0,75.5,51.9,256.1,1001.9,63,19.9,198.5,17.1,8,10,2023-04-13T07:02:57,2023-04-13T20:44:32,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07002099999,C9694,03797035047,07009099999,D8013,06400099999,07010099999,07003099999"
calais,2023-04-14,11.4,4.9,8.3,11.4,1.9,6.6,4.9,80.2,0.952,100,25,rain,0,0,40.9,28.8,155.8,1006.2,85.8,20.2,151.5,13,6,10,2023-04-14T07:00:49,2023-04-14T20:46:10,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,D8013,06400099999,07010099999,E4195,07003099999"
calais,2023-04-15,12.4,7.7,9.5,12.4,4.6,7.9,7.6,88.3,7.119,100,50,rain,0,0,44,27.1,27.8,1015.1,70.8,15.1,160.3,14,7,10,2023-04-15T06:58:42,2023-04-15T20:47:48,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-04-16,12.2,5.3,8.6,12.2,3.1,7.7,5.9,84.3,0.012,100,4.17,rain,0,0,22.2,12.8,16.1,1026.6,47.8,15.1,194.5,16.8,7,10,2023-04-16T06:56:36,2023-04-16T20:49:26,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-04-17,9.8,4,7.4,7,4,5.6,6.2,92.4,0,0,0,rain,0,0,40.3,26.9,44.8,1027.8,93.3,6.8,65.3,5.6,3,10,2023-04-17T06:54:30,2023-04-17T20:51:04,0.9,Overcast,Cloudy skies throughout the day.,cloudy,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-04-18,12.1,7.7,9.6,12.1,4.6,7.7,6.5,81.5,0,0,0,rain,0,0,58,38.9,47,1025.9,78.7,12.7,108.2,9.4,4,10,2023-04-18T06:52:25,2023-04-18T20:52:42,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-04-19,13.4,8,10.7,13.4,4.7,9.1,6.6,76.1,0,0,0,rain,0,0,61.4,37.7,62.3,1023.6,38.3,14.2,197.7,17.2,7,10,2023-04-19T06:50:21,2023-04-19T20:54:20,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-04-20,10.6,6.2,8.8,10.6,3,5.7,3.8,71.2,0.043,100,12.5,rain,0,0.7,62.2,39.7,50.3,1019.4,59.9,19.8,121,10.5,6,10,2023-04-20T06:48:18,2023-04-20T20:55:57,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-04-21,11.6,4,7.6,11.6,1.3,5.7,4.9,83.8,3.875,100,41.67,rain,0,0,37.2,22.6,80.9,1012,80.9,14.6,118.6,10.3,6,10,2023-04-21T06:46:15,2023-04-21T20:57:35,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,D8013,06400099999,07010099999,07003099999"
calais,2023-04-22,14.4,3.2,8.5,14.4,2.4,8,5.9,85.1,0.03,100,12.5,rain,0,0,24.9,16.7,120.3,1006.9,84.5,9.6,174.7,15.1,7,10,2023-04-22T06:44:14,2023-04-22T20:59:13,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-04-23,12.5,9.6,10.8,12.5,6.6,10.2,9,88.7,11.477,100,62.5,rain,0,0.8,53.1,30.5,207.5,1002.7,91.5,16.6,79.7,7,3,10,2023-04-23T06:42:14,2023-04-23T21:00:50,0.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-04-24,11.7,7.2,9.1,11.7,4.4,6.8,6.4,83.9,7.069,100,33.33,rain,0,0.1,51.2,31.2,313,1008.6,97,17.5,177.3,15,6,10,2023-04-24T06:40:14,2023-04-24T21:02:28,0.14,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-04-25,10.1,4.3,7.6,10.1,2.3,4.7,3,73.8,1.068,100,20.83,rain,0,0,43.3,27.8,17.4,1017,71.4,19,209,17.8,8,10,2023-04-25T06:38:16,2023-04-25T21:04:05,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-04-26,11.8,2.2,7.3,11.8,0.5,6,2.5,73.4,0,0,0,,0,0,39.6,26.6,88.8,1019.5,82,20,213.8,18.2,8,10,2023-04-26T06:36:18,2023-04-26T21:05:42,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-04-27,14.6,3.6,9.6,14.6,0.4,8.2,4,70,0.431,100,20.83,rain,0,0,42.2,28.7,118.7,1017.5,82.3,16.3,163.4,14.2,8,10,2023-04-27T06:34:22,2023-04-27T21:07:19,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-04-28,14.2,9.7,12,14.2,6.8,11.8,10.8,92,2.706,100,25,rain,0,0,57.9,33.5,238.3,1011.9,98.2,13.7,96.6,8.3,3,10,2023-04-28T06:32:27,2023-04-28T21:08:56,0.26,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-04-29,12.8,7.5,10.5,12.8,6,9.6,7.4,81.5,0,0,0,,0,0,29.2,19.8,37.5,1020.6,73.7,17.3,194.3,16.7,8,10,2023-04-29T06:30:33,2023-04-29T21:10:32,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,E4195,07003099999"
calais,2023-04-30,15.4,4.2,10.5,15.4,2.3,10.2,7.5,82.3,0,0,0,,0,0,30.4,21.2,59.9,1021.9,44.7,11.2,206.3,17.7,7,10,2023-04-30T06:28:41,2023-04-30T21:12:09,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-05-01,16,8.4,12.2,16,7.8,12,9.4,83.7,0.003,100,4.17,rain,0,0,38,23.4,277.8,1017.9,83.9,12.4,209,18,7,10,2023-05-01T06:26:50,2023-05-01T21:13:45,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,E4195,07003099999"
calais,2023-05-02,13.2,6.8,11.1,13.2,4.7,10.7,7.7,80.5,0.183,100,8.33,rain,0,0,40.1,27,48.4,1026,74.6,18.5,241.6,20.9,8,10,2023-05-02T06:25:00,2023-05-02T21:15:21,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-05-03,13.6,4,9.2,13.6,1.3,8.2,5.2,76.6,0,0,0,,0,0,53.9,37.2,67.6,1026.2,22.5,17.6,251.2,21.8,8,10,2023-05-03T06:23:11,2023-05-03T21:16:56,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-05-04,21.9,5.9,14.2,21.9,4.1,13.5,8.5,70.2,0.454,100,8.33,rain,0,0,40.4,25.3,126.1,1016.6,59,18.2,212.4,18.4,8,10,2023-05-04T06:21:24,2023-05-04T21:18:31,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,E4195,07003099999"
calais,2023-05-05,18.5,11.2,14.7,18.5,11.2,14.7,11.1,80.4,0.176,100,4.17,rain,0,0,38.1,23.2,225.1,1016,71.1,18.6,218.6,18.9,8,10,2023-05-05T06:19:39,2023-05-05T21:20:06,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07002099999,C9694,03797035047,07009099999,D8013,06400099999,07010099999,07003099999"
calais,2023-05-06,17.4,9.4,13.6,17.4,8.8,13.6,11.6,87.9,0.189,100,16.67,rain,0,0,27.3,16,171.8,1015.6,90.2,18.7,142.6,12.2,5,10,2023-05-06T06:17:55,2023-05-06T21:21:40,0.52,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,D8013,06400099999,07010099999,07003099999"
calais,2023-05-07,17.4,11.9,14.4,17.4,11.9,14.4,12.9,90.8,0.379,100,12.5,rain,0,0,28.6,21.3,271.1,1017.4,89.8,13.9,178.7,15.3,7,10,2023-05-07T06:16:12,2023-05-07T21:23:14,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-05-08,16.3,10.6,13.6,16.3,10.6,13.6,10.7,83.5,0.003,100,4.17,rain,0,0,36.8,23.6,225.2,1021,94.7,14.3,199,17,6,10,2023-05-08T06:14:31,2023-05-08T21:24:47,0.6,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-05-09,16.3,12.3,14,16.3,12.3,14,12.4,90,3.413,100,50,rain,0,0,41,24.7,226.7,1012.2,99.4,16.4,129,11.4,6,10,2023-05-09T06:12:52,2023-05-09T21:26:20,0.63,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-05-10,16.8,11.2,13.6,16.8,11.2,13.6,10.7,83.8,0.591,100,20.83,rain,0,0,38.1,28.3,256.4,1012.5,92,15,237.2,20.6,9,10,2023-05-10T06:11:14,2023-05-10T21:27:52,0.67,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07002099999,C9694,03797035047,07009099999,D8013,06400099999,07010099999,07003099999"
calais,2023-05-11,17.2,9.8,13.3,17.2,8.8,13.3,9.6,79.6,0.25,100,16.67,rain,0,0.3,35.7,21.7,269.3,1016,77.6,18.4,260.2,22.5,9,10,2023-05-11T06:09:38,2023-05-11T21:29:23,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-05-12,12.1,9.5,11,12.1,7.6,10.8,10.3,95.6,4.915,100,37.5,rain,0,0.1,62,41.2,14.7,1019.4,96.8,7,53.1,4.5,2,10,2023-05-12T06:08:04,2023-05-12T21:30:54,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-05-13,12.1,9.8,10.9,12.1,6.8,10.6,9.6,91.7,0.037,100,4.17,rain,0,0.3,58.2,35.8,9.7,1024.1,99.9,10.9,199.7,17.1,7,10,2023-05-13T06:06:32,2023-05-13T21:32:24,0.78,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"07002099999,C9694,03797035047,07009099999,07010099999,07003099999"
calais,2023-05-14,13.2,9.1,10.8,13.2,6.7,9.8,8.8,87.2,0,0,0,,0,0,37.5,21.9,350.5,1021.2,88.5,15.5,215.3,18.7,9,10,2023-05-14T06:05:02,2023-05-14T21:33:53,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,07010099999,07003099999"
calais,2023-05-15,13.3,9.4,11.4,13.3,6.6,10.9,8.6,83.9,0.299,100,20.83,rain,0,0,51.3,32.6,346.5,1018.6,86.8,13.3,159.8,14,6,10,2023-05-15T06:03:34,2023-05-15T21:35:21,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-05-16,15.2,8.5,11.5,15.2,6.1,10.6,6.6,72.1,0.1,100,4.17,rain,0,0,34.9,19.5,351.6,1024.2,35.3,19.4,279.2,24.2,9,10,2023-05-16T06:02:07,2023-05-16T21:36:49,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-05-17,15.5,5.5,11.2,15.5,4.4,11,7.2,77.7,0,0,0,,0,0,36.8,24.1,37.1,1028.2,57.2,19.2,260.6,22.6,9,10,2023-05-17T06:00:43,2023-05-17T21:38:15,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-05-18,13.3,7.6,10.6,13.3,6.3,10.2,6.2,75.2,0,0,0,,0,0,38.2,25,44.8,1028.4,43.8,20,306.5,26.5,9,10,2023-05-18T05:59:21,2023-05-18T21:39:41,0.96,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,remote,07003099999"
calais,2023-05-19,15.4,5.8,11.5,15.4,4.7,11.2,8.5,82.2,0.176,100,4.17,rain,0,0,44.6,28.9,25.8,1026.6,28.5,17.3,270.8,23.5,7,10,2023-05-19T05:58:01,2023-05-19T21:41:05,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-05-20,16,11.1,13.5,16,11.1,13.5,10.7,83.7,0,0,0,,0,0,50.1,34.5,28.2,1023.1,40.5,16.5,290.5,25.2,9,10,2023-05-20T05:56:43,2023-05-20T21:42:29,0.02,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-05-21,15.4,11.9,13.1,15.4,11.9,13.1,11,86.8,0,0,0,rain,0,0,49.4,31,18,1019.8,85,16.3,280.5,24.2,9,10,2023-05-21T05:55:27,2023-05-21T21:43:51,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
calais,2023-05-22,15.1,11.6,13,15.1,11.6,13,10.6,85.1,0,0,0,rain,0,0,36,21.9,353.1,1019.5,98.9,18.8,127.5,10.8,4,10,2023-05-22T05:54:13,2023-05-22T21:45:12,0.09,Overcast,Cloudy skies throughout the day.,cloudy,"07002099999,C9694,03797035047,07009099999,06400099999,07010099999,07003099999"
